amplitude damping_time frequency phase psi t0
1.6029032061155916e-23 0.29145025233692495 1311.2015966521458 -1.1351258812432976 0.1782618409869082 1165577779.5709143
3.0450243919496355e-23 0.25828552331407956 1390.830109179723 -1.5134214319934878 1.525959253601044 1165577778.4560444
6.266423058834206e-23 0.24515356317356535 1359.7577849522374 -0.7063424603809841 1.156377797594078 1165577778.1707287
1.1801158548489823e-23 0.3722193320767977 1475.8989609239632 0.8700812361362669 1.1160817051442575 1165577779.5411704
2.0231354391940526e-23 0.11170166805437806 1452.6377014349107 1.0513952874745236 0.625844115660131 1165577778.8532732
2.6219587375056258e-22 0.2196974633057452 1456.678836198467 1.5348429939359023 0.2289957233669094 1165577779.2625077
1.7184336329343442e-23 0.19785169634903055 1483.4547318271675 -1.0196894676475012 0.04970164564808535 1165577779.9354305
3.230272877756242e-22 0.2835152189090333 1397.9346015565575 -0.6350518097501993 1.146395159468936 1165577778.385011
5.537753227815583e-23 0.3558683330718742 1464.1900165643801 -0.1499572206227915 0.045987248464034756 1165577779.1187232
1.4046062871697507e-22 0.20124833821028726 1397.3531554754793 -1.1403331418547753 1.5532284568571206 1165577778.4638357
4.558200643718487e-23 0.31790302562334155 1326.4467583142825 -0.26866574613062255 0.11691937380239828 1165577778.524073
1.3388634146814898e-23 0.45416665412718304 1345.9257832470983 -0.38879750386390444 0.6588116043625335 1165577778.3245015
1.3579322322885082e-23 0.18081260355024664 1475.432567468144 -0.4025580018261543 0.8109548505230607 1165577779.6573915
2.0803021825771704e-23 0.4635457137014787 1359.4823633070262 -1.4700956454554133 0.5536055345698913 1165577779.6364717
2.400242738600272e-23 0.1658488698858524 1452.759207167281 0.03282394750217321 0.9534941163336954 1165577778.522293
5.881390303022187e-23 0.20924123796809757 1387.1949119789142 1.0321754560430065 0.3566500741851164 1165577779.387424
1.5955385053483463e-23 0.29464992007932717 1308.8292147835814 -0.19412432623262466 0.6499723566828363 1165577778.2494552
1.8339687670783326e-23 0.10597362429552601 1448.3332705188843 0.5498272833860391 0.8591439710084996 1165577779.324114
2.8910096765971305e-23 0.34298817448205854 1460.4233475254496 -1.0038176030767085 1.3026216823532832 1165577779.8188136
6.129528728728493e-23 0.36340111007677595 1460.7506335856572 1.3101406933726345 1.4442501757141109 1165577779.4630024
4.317848872476462e-22 0.15801286982824186 1379.9830353316609 -0.2854972312353188 1.5474109179736741 1165577778.0951557
1.2181470632771349e-23 0.2292259813433452 1393.7670829862352 -1.0328713695306035 1.4886029632852695 1165577778.9014049
7.325605592055396e-22 0.1914393989095302 1483.2011485853384 -0.5655717635106297 1.4259301658216237 1165577778.1308699
5.294754265282799e-22 0.23258327673635593 1385.1178311876263 -0.15785591594173032 0.69606221098277 1165577778.1352386
4.33111490720485e-22 0.4764568045707577 1455.712543525703 -0.503360726582484 0.5247385729334743 1165577779.666702
1.1651188552285874e-23 0.12100786314381817 1333.0521163704614 -0.43606488666114984 0.861059704460818 1165577779.3794272
6.070145133725433e-23 0.39598707375064934 1324.645311046233 -1.2006452561560461 0.1418088817259783 1165577778.0951834
1.0383606331519783e-23 0.3608450269031361 1383.1342059630738 1.132747963292628 0.3520205320695086 1165577779.5339909
2.3814160247802732e-23 0.2761361899360342 1363.832041049623 0.5074468053300438 1.0659263644167531 1165577778.1047027
6.629555149559097e-23 0.22130942785572172 1412.6723642014726 -0.42521114387509673 1.006260998840467 1165577778.4188106
1.232286994075813e-23 0.4724142069862119 1430.7879454805927 1.2802718384154792 1.1570908620964544 1165577778.356529
1.9408750252446294e-23 0.3690426200802868 1358.2246055077248 -1.4158391386776166 0.2811179858551526 1165577778.8334267
2.27525545609937e-22 0.2939409795632772 1304.4997173788406 0.21675766360691706 0.37917208486011367 1165577778.2046986
3.105682125777589e-23 0.11690775540070586 1353.0977900998237 0.09232526899787064 0.5781208002333548 1165577779.4207153
1.5456517907193161e-22 0.10530773662741014 1324.3711341156907 -1.3525599992374402 0.11560359051077128 1165577778.822575
1.1106638948515763e-23 0.09754496365265859 1406.9780011527532 0.790667731518027 0.722542316182297 1165577779.876604
5.675785805780201e-23 0.13777331929082298 1305.7635159040037 -1.547224347409674 1.416639662477036 1165577778.533106
2.4253925628354203e-23 0.0963329725707046 1357.5460297360855 0.9199425527377003 0.2587742579550867 1165577779.58955
3.446136821155444e-23 0.2443872757482548 1386.117459032825 -0.25706006239766865 0.19014836870059534 1165577778.4429948
1.2291144087120154e-23 0.359502362288545 1456.6448690391937 0.7796283562551451 0.4639652882803763 1165577779.5419
1.2162071808877361e-23 0.05329816104661382 1396.0532584888772 -0.26199791189707367 0.9199203103815518 1165577779.9865563
3.5000173478859374e-22 0.20075653722943676 1479.0496594047274 -1.1991667165985551 0.6457942260707515 1165577778.9601178
2.750960157555419e-23 0.3960868405878054 1465.0618586247492 0.20501920210906865 1.1399162731328027 1165577779.1070614
2.457193302036601e-22 0.45130151353003656 1414.8277456585315 0.38586470911104653 0.3117870846131347 1165577779.08434
1.5246728254532747e-23 0.4543013001640931 1336.7737412646893 -0.9271957353148452 0.36306019905493425 1165577779.794132
2.6299071349375758e-23 0.14391369814560995 1410.6715020519987 0.4376584555467318 0.9154658859888495 1165577778.533723
2.3064808467150892e-23 0.29805274268990295 1436.0793272693281 -0.9645700371671777 0.8823464100354346 1165577778.107506
1.7175027558164702e-23 0.19260096578216301 1450.776918529115 -1.5325227129511867 0.10647955912294295 1165577778.573451
1.5052481408619002e-22 0.3233707908588659 1444.7383779425568 1.2099658734871976 0.326541927425048 1165577778.1976523
2.91293976529096e-23 0.36834497137843003 1474.8804330342687 -1.5660578902806728 0.0652774560162472 1165577778.6916485
5.425604153032667e-22 0.24848935306037345 1470.0346673258673 -0.5203739553490236 0.1483279473821556 1165577778.8078973
2.3761280989725693e-23 0.26406596032586355 1374.1740109039663 -0.25396105589804097 0.6805721869898906 1165577778.182909
2.9160926414506114e-23 0.17616025658662227 1370.6301452504817 0.47218367645492254 1.0630758280141206 1165577778.4305627
1.4611520396535576e-22 0.19369575336692524 1362.5759324020885 -1.0337355382050863 1.4001851371929166 1165577778.0808256
1.251452224870606e-22 0.2478337719719802 1481.2976248974499 0.9575540750618559 0.6292958466862886 1165577779.3664944
3.2660303061853545e-23 0.43368011853925553 1351.9324028143867 -1.4061006601372035 0.6055261288665759 1165577778.1689012
1.7067268899975976e-23 0.42508934161140954 1288.9331139927249 -0.641861303881409 0.47255377596474546 1165577778.7518733
2.529622380081582e-22 0.4104599704331007 1478.9409001341157 -0.4338416771049014 1.1307979006966375 1165577778.0311358
2.1797167074699247e-23 0.21656798065904376 1328.6491581039973 0.479763359751991 1.4764567791122336 1165577778.7718706
9.175687955869848e-22 0.23576903936103555 1425.5764612968671 0.12994914862093965 0.3486295917273143 1165577778.439854
3.4725945349929075e-22 0.42376406221633545 1426.6527009749097 0.010267895456650411 0.28687206738353704 1165577778.8039265
4.38387898029891e-22 0.06378713424423867 1441.39064064508 1.05224419832722 0.026666736023894883 1165577778.7831297
4.527259001187989e-22 0.11169517015473955 1444.3638588054068 0.24195661453380035 0.2517350590099402 1165577778.4856772
4.846531759931646e-23 0.12362175361313485 1359.2617366452716 1.570560762142231 0.575304008449399 1165577778.6092055
1.7392012138051747e-23 0.27268572336182983 1441.9135749476661 0.8033335036685054 1.5602279091952933 1165577778.214722
2.6723728568379387e-23 0.29954187428916096 1466.5664002956544 -0.16203632603560902 1.4445695712908442 1165577778.4449763
1.1760700657448013e-23 0.12399081276869826 1339.3795405205976 -1.0083606976304398 1.2714008853816179 1165577778.7238126
4.367387594470494e-22 0.34365686938679985 1471.5017047975114 0.33217989378828916 0.7905506431672193 1165577778.103085
1.826246113916883e-23 0.362160273969842 1335.4823667241867 -1.3795476948303182 0.5823711696540163 1165577778.2649918
7.343839362518211e-23 0.24094627480862907 1297.246513064191 1.5428967542407221 0.4693173663967249 1165577778.4518113
1.9659186296378206e-23 0.3885231596564988 1337.9662830398547 0.9611304715267006 0.018549008169869447 1165577778.1648264
9.083359690371042e-23 0.14894869686340345 1305.418749504416 -1.2307198897558838 0.24010349269541043 1165577778.6306458
1.6019808922446274e-23 0.43133137550111467 1435.208932406068 -1.251669878365938 0.37224696549296066 1165577778.472811
2.0419485306375443e-23 0.24595804002264238 1382.1571705592223 -1.1832586814608854 0.4935180724891493 1165577779.960618
1.4886810084317455e-23 0.44458169935504893 1463.765533046192 0.7378737558479371 0.00462511391689043 1165577779.9342425
7.058402093324214e-23 0.3310876677786549 1458.5145965414847 1.138458839442824 0.5384202235421093 1165577779.7981284
2.210641362174432e-22 0.24162472222807513 1420.9752941402182 1.2493653156425717 0.1289222173463438 1165577778.5725043
2.116816881377249e-23 0.3035921626479341 1480.8832431624926 -1.3817194268171828 1.1149338120691 1165577778.860127
3.3355130077151056e-23 0.3038404673003679 1392.5428574928474 1.1826416053515527 0.29477248709353443 1165577779.8591542
2.845810878081438e-23 0.45505388273340724 1437.4957024973035 -0.8163626975132255 1.536291894725111 1165577778.2560828
1.8322802738356984e-22 0.11763676357755615 1425.2115995004146 0.4603517401713586 0.4631105072117084 1165577778.7174823
1.2383959733646958e-23 0.21815971718734734 1366.44388269559 -0.5538423133916464 0.08706788131082456 1165577778.6118984
3.4077545583255236e-22 0.22164077391347486 1464.9497077046578 -0.2815471196721724 0.2695763961652762 1165577779.1341503
1.9502335010582946e-22 0.09559277456740749 1341.4499674142373 -1.4771318985774864 0.8466859129659912 1165577778.5066204
1.2148100529486213e-22 0.3484588598022459 1318.4106359133511 -0.018962133228104472 0.003021052626090377 1165577778.2256427
1.0338837631820398e-22 0.09788134856014094 1326.7480790070708 0.04451343084818604 0.12697236464419587 1165577778.69527
3.309115784434667e-23 0.2600028975694385 1464.110539932517 0.471016326187113 1.339358506012083 1165577778.2808235
2.4456160278634916e-23 0.4220746619834085 1306.7843611803307 0.1980081172891217 0.0021796811709468905 1165577778.1901896
2.5045097789864803e-23 0.39633069766334067 1381.6476693505879 0.35941926749415365 0.32425475248142566 1165577779.6588175
1.1088752562055363e-23 0.18534565087850835 1381.698455547578 1.4991639723203005 0.1699149835267948 1165577778.868309
1.0148034632395113e-22 0.054314485886210954 1390.9730970608093 -0.15974171540367688 1.288614581235494 1165577778.8330464
1.3966925453764322e-23 0.13395462493581606 1323.8806644499462 0.5277885095737473 1.0049403128803271 1165577779.8214278
8.434146348802413e-22 0.06910103138836404 1295.881044852083 0.5739565711891017 1.283805699330386 1165577778.578388
2.3993852653178394e-23 0.3773506323143186 1400.155049301375 1.0804690570344673 1.4607251407891915 1165577778.0101113
7.3361513172549395e-22 0.14331413560547132 1373.6730633384539 0.6841529067723884 1.414847451868967 1165577778.0478547
9.90575323805886e-23 0.1533359835287535 1372.3502133304792 0.08106107261737949 0.3597312688623968 1165577778.7322805
2.614622047706483e-23 0.06171672011060047 1465.2874361258412 1.2012343009852562 1.040508886234652 1165577778.9640687
3.9334373103200794e-22 0.25919521205917295 1333.5833409639608 0.20651104353576155 0.3187467518667655 1165577779.6288931
7.482121893564895e-22 0.14207491363630947 1394.6943225441862 -0.7035140336903173 0.5127911980782699 1165577778.0954802
5.619983686312925e-22 0.22063041151656243 1338.8815176074115 0.5148934207295746 0.3252218857610868 1165577778.1861174
3.59628140478341e-22 0.4139308938829228 1470.6701999014444 -0.9375570583310171 0.2209414035401783 1165577779.0585263
7.62719382148574e-23 0.2649263328931627 1403.9666949555274 0.7651365105025638 0.28711967186206716 1165577779.0219707
1.713383164675244e-23 0.4511495553596659 1301.1678550566212 0.45904077895895945 0.2419429863599812 1165577778.5933046
5.466464113310196e-22 0.23003296651871047 1383.0333277544855 -0.11116094051200842 0.40299811838206345 1165577778.2130983
5.099595473265641e-23 0.15041598410471604 1302.3577264638777 -0.18028960101411529 1.0935447127956646 1165577778.2993133
7.754461559069992e-23 0.10387841955538774 1417.4850632670673 0.41985320908077317 1.4066038205814477 1165577778.5885427
3.919946311142372e-23 0.23434081458928108 1442.051400225339 1.3018195435094073 0.4219229615283311 1165577779.871729
2.0488077927030174e-23 0.23098927457584234 1368.2678540988907 0.3289150533593308 0.2902719894584295 1165577779.5018878
5.448091070183148e-23 0.19422436836007473 1387.5260875731553 -0.9108305443515499 0.6180803569313803 1165577778.1469827
1.2166079410970813e-23 0.0915082962164789 1322.5978244594885 0.2562195152561184 0.8806344425310375 1165577779.8154886
6.151447886500517e-23 0.253641865156743 1464.027093651999 0.2345590456954605 0.911020466752254 1165577778.1242387
1.1237827235789774e-23 0.10649615917312044 1330.4613235744857 1.120902258470692 0.3387948498915502 1165577779.7829938
1.0460148974879095e-23 0.4580589953097439 1463.3101197150863 1.541081451833875 1.1467907383500602 1165577778.1539972
1.691305377869532e-23 0.4746845373324683 1478.6996657700997 1.1176311495670337 0.8073952039818458 1165577778.3834352
8.937382767973313e-22 0.14628440378598578 1468.9664752266992 0.0927142867513362 0.2865902873251512 1165577778.642828
4.337658424580412e-23 0.24478518410057515 1436.408887723689 1.2525456934545072 1.0594695261978413 1165577779.4786596
8.765632175733545e-23 0.471812129478443 1372.543774111786 0.7112008471820044 0.3205465445932901 1165577778.2204022
1.337693066554897e-23 0.10004450514420282 1450.4599588078063 -1.3798854029670065 0.4061503621194171 1165577779.7727225
1.5757312508568113e-23 0.26457126352875954 1313.5911593071137 0.3235124615913154 1.418022294460945 1165577778.9905899
1.1153845844843579e-23 0.36203980777796 1418.9625038223232 0.5579642926546708 0.11285262603254048 1165577778.1574316
1.4213105014973244e-23 0.2590281163342785 1451.4567709188473 0.23725908113590943 0.3286745333419127 1165577779.1122835
6.34893438893038e-23 0.14289660408979402 1409.8357351500274 -1.1893896158273096 0.5440558117806684 1165577778.377789
1.6526748364448916e-22 0.32562121340831524 1299.3416923606294 -1.3876817310917458 0.39692420073151163 1165577778.8469706
2.9797487965729694e-23 0.23131235484206036 1462.9639571584921 0.03626655901464515 0.44309733961434744 1165577779.1026914
5.870608657652702e-23 0.10619803949032791 1337.9124973131275 1.1091342355849667 0.43013682043877477 1165577778.7888634
6.703700620791022e-22 0.1582161058144611 1313.9828260760833 0.6971079162759106 1.51125679988897 1165577778.00117
1.7316892089163336e-23 0.3804329614961296 1428.5255894448223 -0.2571517773739507 0.3441406195448075 1165577778.4959986
1.3737210210180385e-23 0.20767107682724756 1357.9662936894074 -0.23552446400418936 0.6084393352394326 1165577778.4022112
2.802211358680321e-23 0.37110026790137746 1451.3574130717013 0.8857678787823531 0.3036050022869411 1165577779.9787364
5.325037507678103e-23 0.13957867294969517 1458.1193180860037 -0.8099013772560137 0.5557914782710227 1165577778.5402648
1.9952828700523375e-23 0.4026456509153377 1343.4142227893115 0.6145291868172347 0.3464392875105107 1165577778.5073984
1.8425614264605173e-22 0.1486023524094608 1480.4961588542958 -1.019469517480982 1.1953375978255947 1165577778.466093
4.1855024446997067e-22 0.3611093616861741 1360.094587010291 -1.064049115818774 0.3309396528170579 1165577778.0560076
1.0656128595151153e-23 0.3962644606873528 1457.9872973278111 1.1571156491316743 0.9074056623739771 1165577778.0967011
5.551812055012999e-23 0.13666922434752948 1451.8079036567867 1.128182974990874 0.2540529754304833 1165577778.843844
8.621133933367845e-23 0.34266994068803885 1290.7518109378864 -1.4190728571719111 1.361593678912393 1165577778.0153704
2.1476731980580497e-23 0.140402506723163 1431.361767261373 1.1775258924263632 1.3089589323605026 1165577778.5188046
9.964736838147204e-22 0.14805545722028107 1471.6954598412963 0.11848802747615284 0.013098500637463076 1165577778.1108017
2.363683788732648e-23 0.13353977177397675 1330.2824930262946 -0.018340712364964595 1.134516501607668 1165577778.4640636
9.0934962493892e-23 0.24167272939479173 1467.1096128638262 0.3156894102679859 0.43559915544608435 1165577778.4327626
1.911129108240732e-23 0.12426569418123282 1388.3320994555781 1.1309397832165908 0.42406335236610826 1165577778.76227
1.6405796981308316e-23 0.4433540312189622 1312.8077545212373 0.9458355814329487 0.3849108434449076 1165577778.023145
6.007352885467431e-23 0.1746386420787902 1405.9120261386972 0.7202277475482002 0.28407678267496955 1165577779.1158137
1.0702306185459897e-23 0.4409881307919046 1393.10132555832 -0.8306357145816183 0.04576232538480196 1165577778.7664802
3.271279335260932e-23 0.27491251548256096 1477.154450496083 0.5372255475016066 0.1417044025357187 1165577778.8322792
9.297559208665854e-23 0.15450657052450859 1453.8659269961531 0.24064003943791956 1.1609759966218887 1165577778.1031334
1.4205836094604197e-23 0.30254217334004674 1338.6523335770867 0.002406161460070555 0.19913907370903933 1165577778.177335
7.051837647460563e-22 0.12905245535923413 1308.0747970777684 -1.2455527746639103 1.5262507074160032 1165577778.1967285
1.697704714696467e-23 0.39292495870539307 1465.8622614935948 -0.2999286019184959 0.11007505943768278 1165577779.159194
5.418234959966995e-23 0.25706512088470557 1321.1254408356046 0.9978094631644452 0.42422146404610733 1165577778.2461958
1.9288249812984064e-23 0.1896448415073449 1394.09128428845 1.16522847777519 0.14319744886174027 1165577779.121175
1.3062194974420784e-23 0.08155337289812295 1426.6992324330113 0.22540216615426312 0.06386228778626751 1165577778.955056
5.2608479058012586e-23 0.17206943419014883 1318.935289143083 1.331388231447558 0.31434525322869206 1165577779.3187678
2.2551946195145307e-22 0.15017753900021563 1321.707206428637 1.3070369114542495 0.7156900099237159 1165577778.038367
3.1581705968442033e-22 0.05079512001406575 1408.74351433768 0.22123907995801595 1.154203998412475 1165577778.6614418
1.3365358054971734e-23 0.33527769447196126 1467.966492954476 1.31206605495416 0.21274644325035966 1165577779.264822
3.558045606767383e-23 0.3311758658715015 1480.0926080928098 -0.7706521751327675 0.12276583467363683 1165577778.159854
4.613611306403232e-22 0.1344348733626362 1460.9722004397097 0.6752400171390192 0.3672682536363859 1165577778.3326023
1.0367315830267533e-23 0.28193919857030836 1359.2802452663104 0.7485608443074145 0.6266128719211331 1165577778.0918384
2.2363097753200218e-23 0.2820361554128624 1464.291663694077 1.4918832701014986 0.29179904293055714 1165577779.6413023
2.706323249094937e-23 0.32879286728571405 1297.8574606410714 1.1497455237925895 0.1331586775475385 1165577778.53735
2.892299500693621e-22 0.49289478892277494 1463.433115761531 -0.4290118971207044 0.8125446779264394 1165577779.465106
1.4751331045551157e-22 0.2748599547229707 1455.6779362849088 0.5169661541877812 0.22227964636307887 1165577778.4623284
9.173231203434173e-23 0.0886144179898527 1300.9465232884413 1.5368596958995155 0.8063407492338035 1165577778.483065
2.5368441748558455e-23 0.17752085296236836 1328.1031961555489 0.07619014386425693 0.013804670905740703 1165577778.2603118
1.634668569067786e-23 0.30606871879919345 1391.9576512658182 -1.23571344003698 1.1797641451894023 1165577778.5448937
1.4170852696600958e-22 0.18849643665059657 1420.1391458858495 -0.43715506574465657 0.09516087251013536 1165577778.2452955
3.551869607372255e-22 0.14313810915749836 1342.480445553154 -1.5674676616021 0.5727748170741095 1165577778.0824418
1.4766890502531564e-23 0.4130612213192613 1449.6436773502408 1.472923809627758 0.3242547175560756 1165577779.729422
1.0113219180025954e-22 0.24588006852204836 1466.7726599328664 -0.5882338049590072 1.1132985781259452 1165577778.1332114
1.1977088456409835e-22 0.13823565329708776 1360.55877120181 -0.9867836266136646 0.6474933848758403 1165577778.21175
2.5759032921445585e-23 0.11212990345860951 1312.414671651739 0.0429891892607015 0.5546481090663188 1165577778.6814706
2.738348327263907e-23 0.20493623050874676 1293.1334785569727 1.255455079199336 0.4486535851481765 1165577778.1428404
6.207508354559468e-22 0.057645077838882716 1315.1671337083308 -0.9415994989366664 0.7819819234070993 1165577778.6887083
1.1120723874949796e-22 0.13139478599163948 1432.2895050315742 0.16948353382282044 0.5287636675790399 1165577778.406924
1.1527824105831283e-23 0.4087492338250228 1315.6475970381682 1.2017821469475791 0.5217381770436039 1165577779.0537167
5.607692462107878e-23 0.2510924723461201 1317.6100372883502 0.30253474608108744 1.5547870517649298 1165577778.2936018
1.9229849445519813e-23 0.1376384160969516 1323.8515689372884 1.4780436900702618 0.05516424934400351 1165577778.5995593
3.168423700044384e-23 0.19261345065034052 1318.1502502550638 -0.913836233920615 0.8068069504832005 1165577778.2661316
1.2038244461216173e-23 0.37644662771457416 1386.9267845481338 -1.2244510397965662 0.9092279027623474 1165577778.8562355
4.910558812250588e-23 0.16120789090622684 1404.9549232543345 -1.0283020492696484 0.31377371255127445 1165577779.9104521
1.3227054285112074e-23 0.13002570721526074 1338.959287176906 0.3866188050117725 0.3756318461808513 1165577779.180487
2.1913692751373445e-22 0.05264514190697806 1394.7551589176203 1.048006776260625 0.9578312661857015 1165577778.6949725
3.661231613857706e-23 0.09896491021827758 1354.4402853946676 -1.161053726642827 0.31277896521401316 1165577779.119631
1.6104563260731572e-23 0.30596773401553834 1408.9067494499236 -1.5588750035172283 1.4183965765233262 1165577778.1203077
3.528883805167877e-23 0.12872675518869608 1315.5825176654262 -0.7843042924492052 0.5207335821479999 1165577778.7228398
3.8598597808688554e-23 0.1903641107211423 1327.973900064689 -0.4247608751802776 0.6796950847821402 1165577778.2652004
1.0889196240733194e-23 0.41248324141734455 1398.2356625658817 0.6334695631272451 0.5801171979624893 1165577778.1807199
3.7710354708205526e-23 0.2544430550242 1466.7303670501585 -1.2987750318582274 0.3340232160950433 1165577778.6106303
8.523396513754092e-23 0.1305157410039156 1374.083684267885 0.16726123507715118 0.4816670543986332 1165577778.291164
2.3398236048249257e-23 0.06024888795360304 1405.919887622143 -0.09213573729426994 0.9758842986592225 1165577778.7366076
2.2889059309969885e-23 0.2871926370873757 1317.3723049880844 -0.22690836316121676 0.5914909356986576 1165577778.2594903
8.974555640299645e-22 0.11896599658940023 1314.8968848839024 -0.6397944605708661 1.1117597729181221 1165577778.1309729
1.693539701464741e-22 0.46676574352079886 1472.9174517139402 1.170084755165889 0.7757094227517782 1165577779.2364821
2.0778305401197076e-23 0.1020470680177288 1463.2722781263794 -1.06576026708189 1.4960982592038647 1165577778.7942958
2.311608684578296e-23 0.16356093040128866 1470.1578345554897 -1.1228732645008535 0.7143597332288175 1165577778.2856252
6.539054725773674e-22 0.07817275921820512 1359.0776470985934 1.446228720514123 1.3735601366914152 1165577778.6879952
1.5624062646876931e-23 0.44966590955130625 1457.7612509478477 0.20229360315742317 0.34313235258863584 1165577778.3544405
1.3434312229568203e-23 0.17028378970192343 1303.9780915209183 1.5476316900982199 1.1106321019022263 1165577778.3151863
2.714837969886789e-23 0.1051937197930288 1382.1994097631143 -1.553846430566885 0.2986156559917823 1165577779.2305121
3.285456446703197e-23 0.24058988947946242 1381.3529684146197 0.20120466590139996 0.3279753182210599 1165577778.508675
1.7660208655703307e-23 0.16368339012040414 1370.7777061567265 -1.5212745721666927 1.267062003839535 1165577778.026962
1.5207244530159138e-22 0.10283486406685413 1385.0532658084328 -1.3702254282559518 0.18659380498523695 1165577778.310966
1.5054489127849687e-23 0.1406659764337066 1383.4755874099699 -0.4525353569974151 0.9815464514897484 1165577778.3188026
9.877448270631816e-23 0.2915421314664315 1483.5957726389058 0.2819731708450941 1.1022386792250367 1165577778.280945
4.915374292407919e-22 0.0890264172997197 1382.196123637201 0.7284930265629384 0.9255499977797532 1165577778.172667
1.3296965507691163e-23 0.07707774478641982 1295.3394186920218 -0.9076175903410465 0.28494486664709084 1165577779.588369
3.716344536478193e-23 0.16866114200082835 1482.3636794163885 0.6674246231821277 0.6963974803746695 1165577778.036688
5.106114381903454e-22 0.12145535528434279 1345.7127514769 -0.3400857153512691 1.1918016337890516 1165577778.3055785
6.859892626173062e-23 0.15478051074255095 1390.5250098094962 -1.0310987557445639 0.34068565405534 1165577778.2401314
7.331250774268374e-22 0.12596854470641122 1468.559310650871 0.26893903100817984 1.1729724980416376 1165577778.0002456
1.1317375804015812e-23 0.24802195681402195 1331.1648691521377 0.6661707727579653 0.3066016228557965 1165577779.1529913
8.071137879690191e-23 0.14568628334624611 1420.4339210475748 -0.9238713579240257 1.180043377802403 1165577778.256008
6.230616078894604e-22 0.10439717326283213 1338.54933775953 -1.0838703856747038 0.2164920730640704 1165577778.271079
1.0069305433907389e-23 0.05979604243900614 1411.8149390905626 0.4535535487741398 1.0013401505536879 1165577778.7871602
4.552367514935777e-22 0.0572248623190941 1375.4016198812735 -0.5674262961355487 1.1889355192973938 1165577778.4300873
8.369668430745152e-23 0.12804825616128515 1369.52835420036 1.2405927218462036 1.1425594185461265 1165577778.0012681
7.61301453538333e-23 0.08109041936474752 1325.1968075652967 -0.15896765292689352 0.9966394772540101 1165577778.3773255
1.5889943801739393e-23 0.15445307219200696 1375.4670951887879 1.039713046417523 0.38735435664304535 1165577778.2414227
2.561737599363201e-22 0.10149083869771083 1421.2581191663144 0.38490354418692685 0.2641281299797052 1165577778.324581
4.815038981496724e-23 0.06742749762073894 1448.1818083447058 0.37271896781601677 0.4596936948558114 1165577778.5191326
1.4351964810683561e-22 0.12961851677042951 1319.3058967402526 0.40279166282701784 0.3846781146950063 1165577778.2507052
6.050827790384275e-23 0.16843956654814812 1468.5331269064643 0.8869348401549448 0.30572017708372157 1165577778.6946058
2.090420535943213e-23 0.14309959216507023 1294.6557506753018 0.6214763539409791 0.39673097365550075 1165577778.0711663
7.459436688972527e-23 0.439328573432212 1391.8317727894864 -1.0608205687071943 0.3092514391811427 1165577778.2530868
2.5528196942577955e-23 0.06294861930295746 1471.3480024691198 0.07439858610608185 1.1256218808092322 1165577778.5793383
3.215785264363952e-22 0.051930622215297345 1366.7545973051488 -1.0801887926324374 0.7715033393343219 1165577778.55882
1.7690956061778647e-23 0.16090994282096532 1373.0891598088554 -0.06255185651336959 0.45079345152618056 1165577778.019061
2.869188353203433e-22 0.07574498822989251 1438.982079276973 1.3301910864877708 1.5558114944978159 1165577778.2430897
1.975115666416228e-23 0.17267257714725986 1436.227448812821 0.7019997710079875 0.32883283831513155 1165577778.0667338
1.7248829631206433e-22 0.3675966346186773 1369.9981309846396 1.1411280133675659 0.2954171741894252 1165577778.920175
7.156489230156784e-23 0.0945788672523636 1365.4546948196905 0.7807285994896356 1.5417142946986262 1165577778.2693439
2.821765890147437e-23 0.11342861192232688 1352.3158990489087 -1.5478345196740901 1.4764935810802715 1165577778.1395142
6.134501017984872e-23 0.10391414953182807 1344.1462485083166 -0.07537957609040546 0.393480137008407 1165577778.2258599
9.667389289906822e-23 0.09082499909291301 1292.0370174191448 0.7656317309180101 0.8629586000369219 1165577778.0707889
3.913652107459862e-23 0.0863766370361204 1310.4624504385113 -0.3012976292390652 1.2007489626236287 1165577778.1963475
3.071464634397707e-23 0.06168513757040553 1414.5557018956504 -1.562283139765947 1.2609542996756673 1165577778.4345155
8.11139952033229e-23 0.0998442951954309 1347.7730082464036 1.436081143489933 0.2724444848796981 1165577778.2193744
1.1005082292509909e-23 0.11310423556413104 1346.9813866726545 0.24796047397591559 0.5183100722605141 1165577778.138103
1.1321686049384871e-23 0.05194103470030206 1285.7418559929392 -0.3832607656386833 0.886019892827258 1165577778.5536604
5.885498708233977e-23 0.08062000885817167 1420.7254893746872 0.6958350860102094 1.4595689904663103 1165577778.2655702
4.210524057512054e-23 0.0759282289855224 1386.7543602832404 1.176565867842268 0.7031745719672631 1165577778.2994568
4.5179306942865416e-23 0.0674718441111892 1477.0174418267684 -0.9907872635112022 0.2812815153647659 1165577778.6791184
5.594514975787272e-23 0.08642207291750768 1370.3319772981156 1.4480925250738963 0.9840593830838112 1165577778.1305125
1.279884155693703e-22 0.08059652351041058 1383.4497497950201 -0.9346209760729866 0.6805362569468161 1165577778.098917
1.8161533454904235e-23 0.06347624265841127 1407.5665804280436 1.3045773846235718 1.0319515647715083 1165577778.4759305
3.852141867991796e-23 0.11670335607794702 1480.363725350211 0.30804456137301983 0.6173147658257949 1165577778.0885868
1.1711812167262945e-23 0.0712184496385767 1332.707917165161 -0.34022242403906366 0.22105169214521875 1165577778.6000636
